line_reg = -1.97500e-04
line_reg = 6.425000e-04
line_reg = -1.04000e-03
line_reg = 2.305000e-03
line_reg = -2.86250e-03
line_reg = -3.29750e-03
line_reg = -1.14000e-03
line_reg = 1.670000e-03
line_reg = -1.77000e-03
line_reg = 7.025000e-04
line_reg = -5.34500e-03
line_reg = 1.570000e-03
line_reg = 4.842500e-03
line_reg = -2.07750e-03
line_reg = -1.94250e-03
line_reg = 2.407500e-03
line_reg = 4.675000e-04
line_reg = -2.85750e-03
line_reg = 2.972500e-03
line_reg = -2.43500e-03
line_reg = 3.487500e-03
line_reg = -1.75750e-03
line_reg = -1.29250e-03
line_reg = -1.46000e-03
line_reg = 3.050000e-04
line_reg = 2.797500e-03
line_reg = -2.50250e-03
line_reg = -2.40750e-03
line_reg = -2.45750e-03
line_reg = -1.58500e-03
line_reg = -3.59000e-03
line_reg = 4.605000e-03
line_reg = 2.775000e-03
line_reg = -2.16250e-03
line_reg = 1.697500e-03
line_reg = 2.235000e-03
line_reg = -1.00000e-04
line_reg = -2.51000e-03
line_reg = -1.00000e-03
line_reg = 1.442500e-03
line_reg = -2.39750e-03
line_reg = -2.00000e-04
line_reg = -5.50000e-05
line_reg = -6.95000e-04
line_reg = -1.16250e-03
line_reg = -1.64750e-03
line_reg = -4.12500e-04
line_reg = -1.90250e-03
line_reg = -1.43500e-03
line_reg = -3.65750e-03
line_reg = 2.275000e-03
line_reg = 9.825000e-04
line_reg = 1.520000e-03
line_reg = -1.23750e-03
line_reg = -1.12250e-03
line_reg = -9.32500e-04
line_reg = -7.50000e-04
line_reg = 7.575000e-04
line_reg = -3.48000e-03
line_reg = 3.905000e-03
line_reg = 3.725000e-04
line_reg = -2.09000e-03
line_reg = -2.04000e-03
line_reg = 5.427500e-03
line_reg = -1.06500e-03
line_reg = -4.27000e-03
line_reg = 9.125000e-04
line_reg = -4.47500e-04
line_reg = 1.065000e-03
line_reg = -2.69500e-03
line_reg = -5.17500e-04
line_reg = 3.032500e-03
line_reg = 2.000000e-04
line_reg = -1.44000e-03
line_reg = -6.55750e-03
line_reg = 2.045000e-03
line_reg = -2.46000e-03
line_reg = 5.175000e-04
line_reg = 9.225000e-04
line_reg = -4.13000e-03
line_reg = -2.80000e-04
line_reg = -1.37250e-03
line_reg = 8.225000e-04
line_reg = 1.070000e-03
line_reg = -4.75000e-04
line_reg = -2.40750e-03
line_reg = 1.840000e-03
line_reg = -1.22250e-03
line_reg = 3.050000e-04
line_reg = 1.610000e-03
line_reg = 1.867500e-03
line_reg = 3.137500e-03
line_reg = -1.37250e-03
line_reg = -2.72750e-03
line_reg = -1.40000e-04
line_reg = 1.797500e-03
line_reg = -4.07250e-03
line_reg = 6.550000e-04
line_reg = -6.32500e-04
line_reg = 9.350000e-04
line_reg = -4.35000e-04
line_reg = -3.88000e-03
line_reg = -2.79250e-03
line_reg = -3.80000e-04
line_reg = -1.11250e-03
line_reg = -8.07500e-04
line_reg = 1.795000e-03
line_reg = 1.072500e-03
line_reg = 9.025000e-04
line_reg = 5.675000e-04
line_reg = -5.81250e-03
line_reg = -2.03250e-03
line_reg = 1.560000e-03
line_reg = -4.97500e-04
line_reg = -2.83250e-03
line_reg = -2.95750e-03
line_reg = -5.34000e-03
line_reg = -5.15000e-04
line_reg = 4.725000e-04
line_reg = -1.01000e-03
line_reg = 3.132500e-03
line_reg = -3.36750e-03
